"timestamp";"topology";"status"
"1";"heatwave-1-1467760692";"ACTIVE"
"3";"heatwave-1-1467760692";"ACTIVE"
"6";"heatwave-1-1467760692";"ACTIVE"
"8";"heatwave-1-1467760692";"ACTIVE"
"10";"heatwave-1-1467760692";"ACTIVE"
"12";"heatwave-1-1467760692";"ACTIVE"
"14";"heatwave-1-1467760692";"ACTIVE"
"16";"heatwave-1-1467760692";"ACTIVE"
"18";"heatwave-1-1467760692";"ACTIVE"
"20";"heatwave-1-1467760692";"ACTIVE"
"22";"heatwave-1-1467760692";"ACTIVE"
"24";"heatwave-1-1467760692";"ACTIVE"
"26";"heatwave-1-1467760692";"ACTIVE"
"28";"heatwave-1-1467760692";"ACTIVE"
"30";"heatwave-1-1467760692";"ACTIVE"
"40";"heatwave-1-1467760692";"ACTIVE"
"50";"heatwave-1-1467760692";"ACTIVE"
"60";"heatwave-1-1467760692";"ACTIVE"
"70";"heatwave-1-1467760692";"ACTIVE"
"72";"heatwave-1-1467760692";"ACTIVE"
"74";"heatwave-1-1467760692";"ACTIVE"
"76";"heatwave-1-1467760692";"ACTIVE"
"78";"heatwave-1-1467760692";"ACTIVE"
"80";"heatwave-1-1467760692";"REBALANCING"
"82";"heatwave-1-1467760692";"REBALANCING"
"84";"heatwave-1-1467760692";"ACTIVE"
"87";"heatwave-1-1467760692";"ACTIVE"
"89";"heatwave-1-1467760692";"ACTIVE"
"91";"heatwave-1-1467760692";"ACTIVE"
"93";"heatwave-1-1467760692";"ACTIVE"
"95";"heatwave-1-1467760692";"ACTIVE"
"97";"heatwave-1-1467760692";"ACTIVE"
"99";"heatwave-1-1467760692";"ACTIVE"
"101";"heatwave-1-1467760692";"ACTIVE"
"103";"heatwave-1-1467760692";"ACTIVE"
"105";"heatwave-1-1467760692";"ACTIVE"
"107";"heatwave-1-1467760692";"ACTIVE"
"110";"heatwave-1-1467760692";"ACTIVE"
"112";"heatwave-1-1467760692";"ACTIVE"
"114";"heatwave-1-1467760692";"ACTIVE"
"117";"heatwave-1-1467760692";"ACTIVE"
"119";"heatwave-1-1467760692";"ACTIVE"
"122";"heatwave-1-1467760692";"ACTIVE"
"132";"heatwave-1-1467760692";"ACTIVE"
"134";"heatwave-1-1467760692";"ACTIVE"
"137";"heatwave-1-1467760692";"ACTIVE"
"139";"heatwave-1-1467760692";"ACTIVE"
"141";"heatwave-1-1467760692";"ACTIVE"
"143";"heatwave-1-1467760692";"ACTIVE"
"145";"heatwave-1-1467760692";"REBALANCING"
"148";"heatwave-1-1467760692";"ACTIVE"
"150";"heatwave-1-1467760692";"ACTIVE"
"152";"heatwave-1-1467760692";"ACTIVE"
"155";"heatwave-1-1467760692";"ACTIVE"
"157";"heatwave-1-1467760692";"ACTIVE"
"159";"heatwave-1-1467760692";"ACTIVE"
"161";"heatwave-1-1467760692";"ACTIVE"
"163";"heatwave-1-1467760692";"ACTIVE"
"165";"heatwave-1-1467760692";"ACTIVE"
"167";"heatwave-1-1467760692";"ACTIVE"
"169";"heatwave-1-1467760692";"ACTIVE"
"171";"heatwave-1-1467760692";"ACTIVE"
"173";"heatwave-1-1467760692";"ACTIVE"
"175";"heatwave-1-1467760692";"ACTIVE"
"178";"heatwave-1-1467760692";"ACTIVE"
"180";"heatwave-1-1467760692";"ACTIVE"
"182";"heatwave-1-1467760692";"ACTIVE"
"184";"heatwave-1-1467760692";"ACTIVE"
"186";"heatwave-1-1467760692";"ACTIVE"
"188";"heatwave-1-1467760692";"ACTIVE"
"190";"heatwave-1-1467760692";"ACTIVE"
"192";"heatwave-1-1467760692";"ACTIVE"
"194";"heatwave-1-1467760692";"ACTIVE"
"206";"heatwave-1-1467760692";"ACTIVE"
"215";"heatwave-1-1467760692";"ACTIVE"
"218";"heatwave-1-1467760692";"ACTIVE"
"220";"heatwave-1-1467760692";"ACTIVE"
"223";"heatwave-1-1467760692";"ACTIVE"
"225";"heatwave-1-1467760692";"ACTIVE"
"228";"heatwave-1-1467760692";"ACTIVE"
"230";"heatwave-1-1467760692";"ACTIVE"
"232";"heatwave-1-1467760692";"ACTIVE"
"234";"heatwave-1-1467760692";"ACTIVE"
"236";"heatwave-1-1467760692";"ACTIVE"
"238";"heatwave-1-1467760692";"ACTIVE"
"241";"heatwave-1-1467760692";"ACTIVE"
"243";"heatwave-1-1467760692";"ACTIVE"
"245";"heatwave-1-1467760692";"ACTIVE"
"248";"heatwave-1-1467760692";"ACTIVE"
"250";"heatwave-1-1467760692";"ACTIVE"
"252";"heatwave-1-1467760692";"ACTIVE"
"255";"heatwave-1-1467760692";"ACTIVE"
"257";"heatwave-1-1467760692";"ACTIVE"
"259";"heatwave-1-1467760692";"ACTIVE"
"261";"heatwave-1-1467760692";"ACTIVE"
"263";"heatwave-1-1467760692";"ACTIVE"
"265";"heatwave-1-1467760692";"ACTIVE"
"267";"heatwave-1-1467760692";"ACTIVE"
"269";"heatwave-1-1467760692";"ACTIVE"
"272";"heatwave-1-1467760692";"ACTIVE"
"274";"heatwave-1-1467760692";"ACTIVE"
"276";"heatwave-1-1467760692";"ACTIVE"
"278";"heatwave-1-1467760692";"ACTIVE"
"280";"heatwave-1-1467760692";"ACTIVE"
"282";"heatwave-1-1467760692";"ACTIVE"
"284";"heatwave-1-1467760692";"ACTIVE"
"286";"heatwave-1-1467760692";"ACTIVE"
"288";"heatwave-1-1467760692";"ACTIVE"
"290";"heatwave-1-1467760692";"ACTIVE"
"293";"heatwave-1-1467760692";"ACTIVE"
"295";"heatwave-1-1467760692";"ACTIVE"
"297";"heatwave-1-1467760692";"ACTIVE"
"299";"heatwave-1-1467760692";"ACTIVE"
"301";"heatwave-1-1467760692";"ACTIVE"
"304";"heatwave-1-1467760692";"ACTIVE"
"306";"heatwave-1-1467760692";"ACTIVE"
"308";"heatwave-1-1467760692";"ACTIVE"
"311";"heatwave-1-1467760692";"ACTIVE"
"313";"heatwave-1-1467760692";"ACTIVE"
"315";"heatwave-1-1467760692";"ACTIVE"
"317";"heatwave-1-1467760692";"ACTIVE"
"319";"heatwave-1-1467760692";"ACTIVE"
"321";"heatwave-1-1467760692";"ACTIVE"
"323";"heatwave-1-1467760692";"ACTIVE"
"326";"heatwave-1-1467760692";"ACTIVE"
"328";"heatwave-1-1467760692";"ACTIVE"
"330";"heatwave-1-1467760692";"ACTIVE"
"332";"heatwave-1-1467760692";"ACTIVE"
"334";"heatwave-1-1467760692";"ACTIVE"
"336";"heatwave-1-1467760692";"ACTIVE"
"338";"heatwave-1-1467760692";"ACTIVE"
"340";"heatwave-1-1467760692";"ACTIVE"
"342";"heatwave-1-1467760692";"ACTIVE"
"344";"heatwave-1-1467760692";"ACTIVE"
"347";"heatwave-1-1467760692";"ACTIVE"
"349";"heatwave-1-1467760692";"ACTIVE"
"351";"heatwave-1-1467760692";"ACTIVE"
"353";"heatwave-1-1467760692";"ACTIVE"
"355";"heatwave-1-1467760692";"ACTIVE"
"357";"heatwave-1-1467760692";"ACTIVE"
"359";"heatwave-1-1467760692";"ACTIVE"
"361";"heatwave-1-1467760692";"ACTIVE"
"363";"heatwave-1-1467760692";"ACTIVE"
"365";"heatwave-1-1467760692";"ACTIVE"
"368";"heatwave-1-1467760692";"ACTIVE"
"370";"heatwave-1-1467760692";"ACTIVE"
"372";"heatwave-1-1467760692";"ACTIVE"
"374";"heatwave-1-1467760692";"ACTIVE"
"376";"heatwave-1-1467760692";"ACTIVE"
"378";"heatwave-1-1467760692";"ACTIVE"
"380";"heatwave-1-1467760692";"ACTIVE"
"382";"heatwave-1-1467760692";"ACTIVE"
"384";"heatwave-1-1467760692";"ACTIVE"
"386";"heatwave-1-1467760692";"ACTIVE"
"389";"heatwave-1-1467760692";"ACTIVE"
"391";"heatwave-1-1467760692";"ACTIVE"
"396";"heatwave-1-1467760692";"ACTIVE"
"398";"heatwave-1-1467760692";"ACTIVE"
"402";"heatwave-1-1467760692";"ACTIVE"
"404";"heatwave-1-1467760692";"ACTIVE"
"406";"heatwave-1-1467760692";"ACTIVE"
"408";"heatwave-1-1467760692";"ACTIVE"
"410";"heatwave-1-1467760692";"ACTIVE"
"412";"heatwave-1-1467760692";"ACTIVE"
"414";"heatwave-1-1467760692";"ACTIVE"
"416";"heatwave-1-1467760692";"ACTIVE"
"419";"heatwave-1-1467760692";"ACTIVE"
"421";"heatwave-1-1467760692";"ACTIVE"
"423";"heatwave-1-1467760692";"ACTIVE"
"425";"heatwave-1-1467760692";"ACTIVE"
"427";"heatwave-1-1467760692";"ACTIVE"
"429";"heatwave-1-1467760692";"ACTIVE"
"431";"heatwave-1-1467760692";"ACTIVE"
"433";"heatwave-1-1467760692";"ACTIVE"
"435";"heatwave-1-1467760692";"ACTIVE"
"437";"heatwave-1-1467760692";"ACTIVE"
"439";"heatwave-1-1467760692";"ACTIVE"
"442";"heatwave-1-1467760692";"ACTIVE"
"444";"heatwave-1-1467760692";"ACTIVE"
"446";"heatwave-1-1467760692";"ACTIVE"
"448";"heatwave-1-1467760692";"ACTIVE"
"450";"heatwave-1-1467760692";"ACTIVE"
"452";"heatwave-1-1467760692";"ACTIVE"
"454";"heatwave-1-1467760692";"ACTIVE"
"456";"heatwave-1-1467760692";"ACTIVE"
"458";"heatwave-1-1467760692";"ACTIVE"
"460";"heatwave-1-1467760692";"ACTIVE"
"463";"heatwave-1-1467760692";"ACTIVE"
"465";"heatwave-1-1467760692";"ACTIVE"
"467";"heatwave-1-1467760692";"ACTIVE"
"469";"heatwave-1-1467760692";"ACTIVE"
"471";"heatwave-1-1467760692";"ACTIVE"
"473";"heatwave-1-1467760692";"ACTIVE"
"475";"heatwave-1-1467760692";"ACTIVE"
"477";"heatwave-1-1467760692";"ACTIVE"
"479";"heatwave-1-1467760692";"ACTIVE"
"481";"heatwave-1-1467760692";"ACTIVE"
"483";"heatwave-1-1467760692";"ACTIVE"
"486";"heatwave-1-1467760692";"ACTIVE"
"488";"heatwave-1-1467760692";"ACTIVE"
"490";"heatwave-1-1467760692";"ACTIVE"
"492";"heatwave-1-1467760692";"ACTIVE"
"494";"heatwave-1-1467760692";"ACTIVE"
"496";"heatwave-1-1467760692";"ACTIVE"
"498";"heatwave-1-1467760692";"ACTIVE"
"500";"heatwave-1-1467760692";"ACTIVE"
"502";"heatwave-1-1467760692";"ACTIVE"
"504";"heatwave-1-1467760692";"ACTIVE"
"506";"heatwave-1-1467760692";"ACTIVE"
"509";"heatwave-1-1467760692";"ACTIVE"
"511";"heatwave-1-1467760692";"ACTIVE"
"513";"heatwave-1-1467760692";"ACTIVE"
"515";"heatwave-1-1467760692";"ACTIVE"
"517";"heatwave-1-1467760692";"ACTIVE"
"519";"heatwave-1-1467760692";"ACTIVE"
"521";"heatwave-1-1467760692";"ACTIVE"
"523";"heatwave-1-1467760692";"ACTIVE"
"525";"heatwave-1-1467760692";"ACTIVE"
"527";"heatwave-1-1467760692";"ACTIVE"
"529";"heatwave-1-1467760692";"ACTIVE"
"532";"heatwave-1-1467760692";"ACTIVE"
"534";"heatwave-1-1467760692";"ACTIVE"
"536";"heatwave-1-1467760692";"ACTIVE"
"538";"heatwave-1-1467760692";"ACTIVE"
"540";"heatwave-1-1467760692";"ACTIVE"
"542";"heatwave-1-1467760692";"ACTIVE"
"544";"heatwave-1-1467760692";"ACTIVE"
"546";"heatwave-1-1467760692";"ACTIVE"
"548";"heatwave-1-1467760692";"ACTIVE"
"550";"heatwave-1-1467760692";"ACTIVE"
"552";"heatwave-1-1467760692";"ACTIVE"
"555";"heatwave-1-1467760692";"ACTIVE"
"557";"heatwave-1-1467760692";"ACTIVE"
"559";"heatwave-1-1467760692";"ACTIVE"
"561";"heatwave-1-1467760692";"ACTIVE"
"563";"heatwave-1-1467760692";"ACTIVE"
"565";"heatwave-1-1467760692";"ACTIVE"
"567";"heatwave-1-1467760692";"ACTIVE"
"569";"heatwave-1-1467760692";"ACTIVE"
"571";"heatwave-1-1467760692";"ACTIVE"
"573";"heatwave-1-1467760692";"ACTIVE"
"576";"heatwave-1-1467760692";"ACTIVE"
"578";"heatwave-1-1467760692";"ACTIVE"
"580";"heatwave-1-1467760692";"ACTIVE"
"582";"heatwave-1-1467760692";"ACTIVE"
"584";"heatwave-1-1467760692";"ACTIVE"
"586";"heatwave-1-1467760692";"ACTIVE"
"588";"heatwave-1-1467760692";"ACTIVE"
"590";"heatwave-1-1467760692";"ACTIVE"
"592";"heatwave-1-1467760692";"ACTIVE"
"594";"heatwave-1-1467760692";"ACTIVE"
"596";"heatwave-1-1467760692";"ACTIVE"
"598";"heatwave-1-1467760692";"ACTIVE"
"601";"heatwave-1-1467760692";"ACTIVE"
"603";"heatwave-1-1467760692";"ACTIVE"
"605";"heatwave-1-1467760692";"ACTIVE"
"607";"heatwave-1-1467760692";"ACTIVE"
"609";"heatwave-1-1467760692";"ACTIVE"
"611";"heatwave-1-1467760692";"ACTIVE"
"613";"heatwave-1-1467760692";"ACTIVE"
"615";"heatwave-1-1467760692";"ACTIVE"
"617";"heatwave-1-1467760692";"ACTIVE"
"619";"heatwave-1-1467760692";"ACTIVE"
"621";"heatwave-1-1467760692";"ACTIVE"
"623";"heatwave-1-1467760692";"ACTIVE"
"626";"heatwave-1-1467760692";"ACTIVE"
"628";"heatwave-1-1467760692";"ACTIVE"
"630";"heatwave-1-1467760692";"ACTIVE"
"632";"heatwave-1-1467760692";"ACTIVE"
"634";"heatwave-1-1467760692";"ACTIVE"
"636";"heatwave-1-1467760692";"ACTIVE"
"638";"heatwave-1-1467760692";"ACTIVE"
"640";"heatwave-1-1467760692";"ACTIVE"
"642";"heatwave-1-1467760692";"ACTIVE"
"644";"heatwave-1-1467760692";"ACTIVE"
"646";"heatwave-1-1467760692";"ACTIVE"
"648";"heatwave-1-1467760692";"ACTIVE"
"650";"heatwave-1-1467760692";"ACTIVE"
"653";"heatwave-1-1467760692";"ACTIVE"
"655";"heatwave-1-1467760692";"ACTIVE"
"657";"heatwave-1-1467760692";"ACTIVE"
"659";"heatwave-1-1467760692";"ACTIVE"
"661";"heatwave-1-1467760692";"ACTIVE"
"663";"heatwave-1-1467760692";"ACTIVE"
"665";"heatwave-1-1467760692";"ACTIVE"
"667";"heatwave-1-1467760692";"ACTIVE"
"669";"heatwave-1-1467760692";"ACTIVE"
"671";"heatwave-1-1467760692";"ACTIVE"
"673";"heatwave-1-1467760692";"ACTIVE"
"675";"heatwave-1-1467760692";"ACTIVE"
"677";"heatwave-1-1467760692";"ACTIVE"
"680";"heatwave-1-1467760692";"ACTIVE"
"682";"heatwave-1-1467760692";"ACTIVE"
"684";"heatwave-1-1467760692";"ACTIVE"
"686";"heatwave-1-1467760692";"ACTIVE"
"688";"heatwave-1-1467760692";"ACTIVE"
"690";"heatwave-1-1467760692";"ACTIVE"
"692";"heatwave-1-1467760692";"ACTIVE"
"694";"heatwave-1-1467760692";"ACTIVE"
"696";"heatwave-1-1467760692";"ACTIVE"
"698";"heatwave-1-1467760692";"ACTIVE"
"700";"heatwave-1-1467760692";"ACTIVE"
"703";"heatwave-1-1467760692";"ACTIVE"
"705";"heatwave-1-1467760692";"ACTIVE"
"707";"heatwave-1-1467760692";"ACTIVE"
"709";"heatwave-1-1467760692";"ACTIVE"
"711";"heatwave-1-1467760692";"ACTIVE"
"713";"heatwave-1-1467760692";"ACTIVE"
"715";"heatwave-1-1467760692";"ACTIVE"
"717";"heatwave-1-1467760692";"ACTIVE"
"719";"heatwave-1-1467760692";"ACTIVE"
"721";"heatwave-1-1467760692";"ACTIVE"
"723";"heatwave-1-1467760692";"ACTIVE"
"725";"heatwave-1-1467760692";"ACTIVE"
"728";"heatwave-1-1467760692";"ACTIVE"
"730";"heatwave-1-1467760692";"ACTIVE"
"732";"heatwave-1-1467760692";"ACTIVE"
"734";"heatwave-1-1467760692";"ACTIVE"
"736";"heatwave-1-1467760692";"ACTIVE"
"738";"heatwave-1-1467760692";"ACTIVE"
"740";"heatwave-1-1467760692";"ACTIVE"
"742";"heatwave-1-1467760692";"ACTIVE"
"744";"heatwave-1-1467760692";"ACTIVE"
"746";"heatwave-1-1467760692";"ACTIVE"
"748";"heatwave-1-1467760692";"ACTIVE"
"750";"heatwave-1-1467760692";"ACTIVE"
"752";"heatwave-1-1467760692";"ACTIVE"
"755";"heatwave-1-1467760692";"ACTIVE"
"757";"heatwave-1-1467760692";"ACTIVE"
"759";"heatwave-1-1467760692";"ACTIVE"
"761";"heatwave-1-1467760692";"ACTIVE"
"763";"heatwave-1-1467760692";"ACTIVE"
